ID,Isconfidential,ProjectName,Street,City,State,Zipcode,Country,LEEDSystemVersionDisplayName,PointsAchieved,CertLevel,CertDate,IsCertified,OwnerTypes,GrossSqFoot,TotalPropArea,ProjectTypes,OwnerOrganization,RegistrationDate
1000038890,No,BHSF MOB at Pinecrest,8900 N Kendall,Miami,FL,33176,US,LEED-NC v2009,"","","",No,Non-Profit (that do not fit into ot,51000,"","Health Care: Outpatient, Office (Diagnostic)",Baptist Health South Florida,1/31/2014 0:00
1000038891,No,Orlando City Soccer Stadium,West Church Street,Orlando,FL,32801,US,LEED-NC v2009,"","","",No,"",290000,"",Public Assembly: Stadium/Arena,Orlando Venues,1/31/2014 0:00
1000038901,No,Georgia Pacific Innovation Institute,525 Guthridge Court,Norcross,GA,30092,US,LEED-CI v2009,58,"","",No,Corporate: Privately Held,20230,"",Office: Mixed-Use,Georgia Pacific Corrugated LLC,2/1/2014 0:00
1000038904,No,2/1 deployment PRD - 2008 LR - bulk,"\\\"\\\"","\\\"\\\"","\\\"\\\"","\\\"\\\"",US,LEED-HOMES v2008,"","","",No,"",0,"","","\\\"\\\"",2/2/2014 0:00
1000038910,No,Test Group Project 2010,"\\\"\\\"","\\\"\\\"","\\\"\\\"","\\\"\\\"",US,LEED-HOMES MR v2010,"","","",No,"",0,"","","\\\"\\\"",2/2/2014 0:00
1000038927,No,Sage on Jackson,1509 N. Jackson Street,Milwaukee,WI,53202,US,LEED For Homes Multi Family Low-Rise,103,Platinum,11/26/2014 0:00,Yes,Corporate: Privately Held,33750,"",Multi-Family Low-Rise Building (1-3 stories),Dominion Properties,2/3/2014 0:00
1000038928,No,The Edge,399 Edgewood Ave,Atlanta,GA,30312,US,LEED v4 O+M: EB,81,Platinum,11/18/2014 0:00,Yes,"",9208,"",Office: Administrative/Professional,"Epsten Group, Inc., The",2/4/2014 0:00
1000038929,No,Wells Fargo 29th Floor,10 South Wacker Drive,Chicago,IL,60606,US,LEED v4 ID+C: CI,"","","",No,"",10857,"",Office: Financial,Wells Fargo,2/4/2014 0:00
1000038938,No,"Batch 1 - Hobbs, NM","\\\"\\\"","\\\"\\\"","\\\"\\\"","\\\"\\\"",US,LEED-HOMES v2008,"","","",No,"",0,"","","\\\"\\\"",2/3/2014 0:00
1000038939,No,Batch 2 - New Mexico,"\\\"\\\"","\\\"\\\"","\\\"\\\"","\\\"\\\"",US,LEED-HOMES v2008,"","","",No,"",0,"","","\\\"\\\"",2/3/2014 0:00
1000038943,No,Omasairaala,Puutarhurinkuja 2,Helsinki,Etelõ-Suomi,300,FI,LEED-NC v2009,"","","",No,Investor: Insurance Company,82629,38198,Health Care: Clinic/Other Outpatient,Pohjola Vakuutus Oy,2/3/2014 0:00
1000038945,No,Ananta Apparels Ltd,"Plot # 246-249, AEPZ, Shiddhirgonj,",Narayanganj,"\\\"\\\"",0,BD,LEED-NC v2009,"","","",No,Corporate: Privately Held,150000,"",Industrial Manufacturing,Ananta Group,2/3/2014 0:00
1000038946,No,Winthrop Middle High School,372 Main Street,Winthrop,MA,2139,US,LEED FOR SCHOOLS v2009,"","","",No,"",189400,151000,Core Learning Space: K-12 High School,Winthrop Public Schools,2/3/2014 0:00
1000038947,No,135 W 50th Street Recertification,135 W 50th Street,New York,NY,10019,US,LEED-EB:OM v2009,56,Silver,10/31/2014 0:00,Yes,Investor: Equity Fund,816316,55235,Office: Mixed-Use,135 West 50th Street Investors LLC,2/3/2014 0:00
1000038949,No,TD Bank - NYC NY - 21 East 1st St,21 East 1st Street,New York,NY,10003,US,LEED-CI Retail v2009,67,Gold,4/29/2015 0:00,Yes,Investor: Bank,4213,"",Retail: Bank Branch,TD Bank,2/3/2014 0:00
1000038950,No,DFW Southgate - Grand Prairie,3550 Roy Orr Blvd.,Grand Prairie,TX,75050,US,LEED-CS v2009,"","","",No,Corporate: Privately Held,520326,"","Warehouse and Distribution Center: Nonrefrigerated, Distribu","CRP Oakmont Grand Prairie, LLC",2/3/2014 0:00
1000038952,No,NTC Orlando Armory,8385 Daetwyler Drive,Orlando,FL,32827,US,LEED-NC v2009,"","","",No,Government Use: State,12500,"",Office: Government,Florida Department Of Military Affairs,2/3/2014 0:00
1000038953,No,Glen Canyon Recreation Center,70 Elk St.,San Francisco,CA,94127,US,LEED-NC v2009,"","","",No,"Government Use: Local, City",23324,"",Public Assembly: Recreation,San Francisco Recreation And Parks Dept.,2/3/2014 0:00
1000038954,No,3130 Fairview Park Drive,3130 Fairview Park Drive,Falls Church,VA,22042,US,LEED-EB:OM v2009,"","","",No,"Investor: REIT, Publicly traded",193602,285802,Office: Administrative/Professional,Brandywine Realty Trust,2/3/2014 0:00
1000038955,No,Intra-Theater Airlift Convesion,2800 Airport Avenue B,Great Falls,MT,59404,US,LEED-NC v2009,"","","",No,Government Use: Federal,104900,"",Service: Other Service,CTA Architects Engineers,2/3/2014 0:00
1000038956,No,Deloitte Going Green,Rua Henrique Dunant1383,Sao Paulo,SP,04709-110,BR,LEED-CI v2009,33,"","",No,Corporate: Privately Held,123838,"",Office: Administrative/Professional,Deloitte ToucheTohmatsu,2/3/2014 0:00
1000038959,No,Blount County Habitat for Humanity,337 East Bell Street,Alcoa,TN,37701,US,LEED For Homes Single Family,"","","",No,"",1260,"",Single-Family (Detached),Blount County Habitat for Humanity,2/3/2014 0:00
1000038961,No,100022-Republic Square,5555 Montgomery Ne,Albuquerque,NM,87109,US,LEED-EB:OM v2009,48,Certified,5/29/2014 0:00,Yes,Corporate: Publicly Traded,5300,"",Retail: Bank Branch,Wells Fargo,2/3/2014 0:00
1000038962,No,100032-Carrizozo,315  Central,Carrizozo,NM,88301,US,LEED-EB:OM v2009,46,Certified,5/29/2014 0:00,Yes,Corporate: Publicly Traded,10000,"",Retail: Bank Branch,Wells Fargo,2/3/2014 0:00
1000038963,No,100036-Dexter,113 S. Lincoln,Dexter,NM,88230,US,LEED-EB:OM v2009,41,Certified,5/29/2014 0:00,Yes,Corporate: Publicly Traded,2266,"",Retail: Bank Branch,Wells Fargo,2/3/2014 0:00
1000038964,No,100066-Springer,400 Maxwell Ave,Springer,NM,87747,US,LEED-EB:OM v2009,43,Certified,5/29/2014 0:00,Yes,Corporate: Publicly Traded,6742,"",Retail: Bank Branch,Wells Fargo,2/3/2014 0:00
1000038965,No,100440-Cedar Grove,25 E Union Avenue,Cedar Grove,WI,53013,US,LEED-EB:OM v2009,47,Certified,5/29/2014 0:00,Yes,Corporate: Publicly Traded,5554,"",Retail: Bank Branch,Wells Fargo,2/3/2014 0:00
1000038966,No,100534-Oconto Falls,225 E Central Avenue,Oconto Falls,WI,54154,US,LEED-EB:OM v2009,48,Certified,5/29/2014 0:00,Yes,Corporate: Publicly Traded,6127,"",Retail: Bank Branch,Wells Fargo,2/3/2014 0:00
1000038967,No,100675-Atlantic Main,600 Chestnut,Atlantic,IA,50022,US,LEED-EB:OM v2009,43,Certified,5/29/2014 0:00,Yes,Corporate: Publicly Traded,10368,"",Retail: Bank Branch,Wells Fargo,2/3/2014 0:00
1000038968,No,101290-Stewartville,300 North Main Street,Stewartville,MN,55976,US,LEED-EB:OM v2009,50,Silver,5/29/2014 0:00,Yes,Corporate: Publicly Traded,8607,"",Retail: Bank Branch,Wells Fargo,2/3/2014 0:00
1000038969,No,101337-Bridgeport Bank Facility,420 Main St,Bridgeport,NE,69336,US,LEED-EB:OM v2009,40,Certified,5/29/2014 0:00,Yes,Corporate: Publicly Traded,8054,"",Retail: Bank Branch,Wells Fargo,2/3/2014 0:00
1000038970,No,101339-Valentine Bank Facility,105 N Main St,Valentine,NE,69201,US,LEED-EB:OM v2009,"","","",No,Corporate: Publicly Traded,6000,"",Retail: Bank Branch,Wells Fargo,2/3/2014 0:00
1000038971,No,102053-Ann and Simmons,3113 W. Ann Road,North Las Vegas,NV,89030,US,LEED-EB:OM v2009,45,Certified,3/12/2014 0:00,Yes,Corporate: Publicly Traded,4953,"",Retail: Bank Branch,Wells Fargo,2/3/2014 0:00
1000038972,No,102415-Willow Creek and Sandretto,3186 N Willow Creek Rd,Prescott,AZ,86301,US,LEED-EB:OM v2009,45,Certified,5/29/2014 0:00,Yes,Corporate: Publicly Traded,4480,"",Retail: Bank Branch,Wells Fargo,2/3/2014 0:00
1000038973,No,102768-Waseca,220 East Elm Ave,Waseca,MN,56093,US,LEED-EB:OM v2009,46,Certified,5/29/2014 0:00,Yes,Corporate: Publicly Traded,4800,"",Retail: Bank Branch,Wells Fargo,2/3/2014 0:00
1000038974,No,103554-Dove Mountain,12140 N Dove Mountain Blvd,Marana,AZ,85653,US,LEED-EB:OM v2009,44,Certified,5/29/2014 0:00,Yes,Corporate: Publicly Traded,4609,"",Retail: Bank Branch,Wells Fargo,2/3/2014 0:00
1000038975,No,103736-Pella,712 Washington,Pella,IA,50219,US,LEED-EB:OM v2009,43,Certified,5/29/2014 0:00,Yes,Corporate: Publicly Traded,3597,"",Retail: Bank Branch,Wells Fargo,2/3/2014 0:00
1000038976,No,103741-Van Meter,720 Main St,Van Meter,IA,50261,US,LEED-EB:OM v2009,41,Certified,5/29/2014 0:00,Yes,Corporate: Publicly Traded,3804,"",Retail: Bank Branch,Wells Fargo,2/3/2014 0:00
1000038977,No,103845-Dynamite and Alma School,10959 E Dynamite Blvd,Scottsdale,AZ,85266,US,LEED-EB:OM v2009,44,Certified,5/29/2014 0:00,Yes,Corporate: Publicly Traded,4853,"",Retail: Bank Branch,Wells Fargo,2/3/2014 0:00
1000038978,No,103921-Bonners Ferry,6764 S Main St,Bonners Ferry,ID,83805,US,LEED-EB:OM v2009,46,Certified,5/29/2014 0:00,Yes,Corporate: Publicly Traded,4383,"",Retail: Bank Branch,Wells Fargo,2/3/2014 0:00
1000038979,No,104752-Morris Crossing,1200 Flower Mound Road,Flower Mound,TX,75028,US,LEED-EB:OM v2009,44,Certified,5/29/2014 0:00,Yes,"",4705,"",Retail: Bank Branch,Wells Fargo,2/3/2014 0:00
1000038980,No,105682-Soquel,1975 Soquel Dr.,Santa Cruz,CA,95065,US,LEED-EB:OM v2009,46,Certified,5/29/2014 0:00,Yes,Corporate: Publicly Traded,4935,"",Retail: Bank Branch,Wells Fargo,2/3/2014 0:00
1000038981,No,106050-Oxnard Rose,1700 Gonzales Rd,Oxnard,CA,93030,US,LEED-EB:OM v2009,50,Silver,5/29/2014 0:00,Yes,Corporate: Publicly Traded,4928,"",Retail: Bank Branch,Wells Fargo,2/3/2014 0:00
1000038982,No,106055-Lake Mead and Civic Center,2401 E Lake Mead Blvd,North Las Vegas,NV,89030,US,LEED-EB:OM v2009,43,Certified,5/29/2014 0:00,Yes,Corporate: Publicly Traded,6120,"",Retail: Bank Branch,Wells Fargo,2/3/2014 0:00
1000038983,No,106394-Pleasanton Gateway,6778 Bernal Avenue,Pleasanton,CA,94566,US,LEED-EB:OM v2009,49,Certified,5/29/2014 0:00,Yes,Corporate: Publicly Traded,4600,"",Retail: Bank Branch,Wells Fargo,2/3/2014 0:00
1000038984,No,106472-Lyon Village,2598 Fair Oaks Blvd,Sacramento,CA,95825,US,LEED-EB:OM v2009,49,Certified,5/29/2014 0:00,Yes,Corporate: Publicly Traded,5916,"",Retail: Bank Branch,Wells Fargo,2/3/2014 0:00
1000038985,No,120043-Holbrook,266 Navajo Blvd.,Holbrook,AZ,86025,US,LEED-EB:OM v2009,42,Certified,5/29/2014 0:00,Yes,Corporate: Publicly Traded,9388,"",Retail: Bank Branch,Wells Fargo,2/3/2014 0:00
1000038986,No,120329-Henrietta TX,210 N Bridge St,Henrietta,TX,76365,US,LEED-EB:OM v2009,45,Certified,5/29/2014 0:00,Yes,Corporate: Publicly Traded,9000,"",Retail: Bank Branch,Wells Fargo,2/3/2014 0:00
1000038987,No,120330-Hillsboro,225 E Elm St,Hillsboro,TX,76645,US,LEED-EB:OM v2009,46,Certified,5/29/2014 0:00,Yes,Corporate: Publicly Traded,8700,"",Retail: Bank Branch,Wells Fargo,2/3/2014 0:00
1000038989,No,120758-Rifle,1542 Railroad Avenue,Rifle,CO,81650,US,LEED-EB:OM v2009,40,Certified,5/29/2014 0:00,Yes,Corporate: Publicly Traded,9670,"",Retail: Bank Branch,Wells Fargo,2/3/2014 0:00
1000038990,No,140284-Long Branch Ocean Blvd,555 Ocean Blvd,Long Branch,NJ,7740,US,LEED-EB:OM v2009,46,Certified,5/29/2014 0:00,Yes,Corporate: Publicly Traded,7431,"",Retail: Bank Branch,Wells Fargo,2/3/2014 0:00
1000038991,No,140285-Ocean Township,1011 Highway 35,Ocean,NJ,7712,US,LEED-EB:OM v2009,44,Certified,5/29/2014 0:00,Yes,Corporate: Publicly Traded,3375,"",Retail: Bank Branch,Wells Fargo,2/3/2014 0:00
1000038992,No,140358-Telford,20 S Main St,Telford,PA,18969,US,LEED-EB:OM v2009,43,Certified,5/29/2014 0:00,Yes,"",5394,"",Retail: Bank Branch,Wells Fargo,2/3/2014 0:00
1000038993,No,140371-Sea Girt Wall,2175 Highway 35 & Sea Girt Ave,Sea Girt,NJ,8750,US,LEED-EB:OM v2009,42,Certified,5/29/2014 0:00,Yes,Corporate: Publicly Traded,3491,"",Retail: Bank Branch,Wells Fargo,2/3/2014 0:00
1000038994,No,140503-Northford,1409 Middletown Ave,Northford,CT,6472,US,LEED-EB:OM v2009,48,Certified,5/29/2014 0:00,Yes,Corporate: Publicly Traded,2679,"",Retail: Bank Branch,Wells Fargo,2/3/2014 0:00
1000038995,No,140507-Seymour,11 Klarides Village Dr,Seymour,CT,6483,US,LEED-EB:OM v2009,40,Certified,5/29/2014 0:00,Yes,Corporate: Publicly Traded,3667,"",Retail: Bank Branch,Wells Fargo,2/3/2014 0:00
1000038996,No,140547-Byram Office,21 N Water St,Greenwich,CT,6830,US,LEED-EB:OM v2009,43,Certified,5/29/2014 0:00,Yes,Corporate: Publicly Traded,6011,"",Retail: Bank Branch,Wells Fargo,2/3/2014 0:00
1000038997,No,140548-Glenville/Greenwich Office,220 Glenville Rd,Greenwich,CT,6831,US,LEED-EB:OM v2009,40,Certified,5/29/2014 0:00,Yes,Corporate: Publicly Traded,5548,"",Retail: Bank Branch,Wells Fargo,2/3/2014 0:00
1000038998,No,140727-Sand Lake Road,7950 S Orange Blossom Trl,Orlando,FL,32809,US,LEED-EB:OM v2009,45,Certified,3/12/2014 0:00,Yes,Corporate: Publicly Traded,4874,"",Retail: Bank Branch,Wells Fargo,2/3/2014 0:00
1000038999,No,141086-Alpharetta Branch,21 N Main St,Alpharetta,GA,30004,US,LEED-EB:OM v2009,48,Certified,5/29/2014 0:00,Yes,Corporate: Publicly Traded,5584,"",Retail: Bank Branch,Wells Fargo,2/3/2014 0:00
1000039000,No,141326-Newark Down Neck,269-279 Ferry St,Newark,NJ,7105,US,LEED-EB:OM v2009,44,Certified,5/29/2014 0:00,Yes,Corporate: Publicly Traded,3786,"",Retail: Bank Branch,Wells Fargo,2/3/2014 0:00
1000039001,No,141339-Bound Brook-Union Ave Office,432 W Union Ave,Bound Brook,NJ,8805,US,LEED-EB:OM v2009,46,Certified,5/29/2014 0:00,Yes,Corporate: Publicly Traded,8305,"",Retail: Bank Branch,Wells Fargo,2/3/2014 0:00
1000039002,No,141365-Lakewood County Line,425 W Kennedy Blvd,Lakewood,NJ,8701,US,LEED-EB:OM v2009,45,Certified,5/29/2014 0:00,Yes,Corporate: Publicly Traded,3948,"",Retail: Bank Branch,Wells Fargo,2/3/2014 0:00
1000039003,No,141366-Toms River Indian Head Plaza,1256 Indian Head Rd,Toms River,NJ,8755,US,LEED-EB:OM v2009,47,Certified,5/29/2014 0:00,Yes,Corporate: Publicly Traded,5764,"",Retail: Bank Branch,Wells Fargo,2/3/2014 0:00
1000039004,No,141367-Westfield Plaza Office,443 North Ave W,Westfield,NJ,7090,US,LEED-EB:OM v2009,42,Certified,5/29/2014 0:00,Yes,Corporate: Publicly Traded,6221,"",Retail: Bank Branch,Wells Fargo,2/3/2014 0:00
1000039005,No,141399-Lambertville Office,31 Bridge St,Lambertville,NJ,8530,US,LEED-EB:OM v2009,41,Certified,5/29/2014 0:00,Yes,Corporate: Publicly Traded,5910,"",Retail: Bank Branch,Wells Fargo,2/3/2014 0:00
1000039006,No,141437-Toms River Vaughn Ave,1700 Route 37 & Vaughan Ave,Toms River,NJ,8753,US,LEED-EB:OM v2009,49,Certified,5/29/2014 0:00,Yes,Corporate: Publicly Traded,5362,"",Retail: Bank Branch,Wells Fargo,2/3/2014 0:00
1000039007,No,141445-Manchester Office,"2 S Colonial Dr, Rte 37 (West)",Manchester,NJ,8759,US,LEED-EB:OM v2009,47,Certified,5/29/2014 0:00,Yes,Corporate: Publicly Traded,7636,"",Retail: Bank Branch,Wells Fargo,2/3/2014 0:00
1000039008,No,141465-Toms River Bey Lea Plaza,1214 Hooper Ave,Toms River,NJ,8753,US,LEED-EB:OM v2009,47,Certified,5/29/2014 0:00,Yes,Corporate: Publicly Traded,3049,"",Retail: Bank Branch,Wells Fargo,2/3/2014 0:00
1000039009,No,141476-Elmwood Park Office,115 Broadway,Elmwood Park,NJ,7407,US,LEED-EB:OM v2009,42,Certified,5/29/2014 0:00,Yes,Corporate: Publicly Traded,4599,"",Retail: Bank Branch,Wells Fargo,2/3/2014 0:00
1000039010,No,141708-Lee Glebe,2213 N Glebe Road,Arlington,VA,22207,US,LEED-EB:OM v2009,41,Certified,5/29/2014 0:00,Yes,Corporate: Publicly Traded,9382,"",Retail: Bank Branch,Wells Fargo,2/3/2014 0:00
1000039011,No,142025-Westport Office,422 Post Rd E,Westport,CT,6880,US,LEED-EB:OM v2009,40,Certified,5/29/2014 0:00,Yes,Corporate: Publicly Traded,3041,"",Retail: Bank Branch,Wells Fargo,2/3/2014 0:00
1000039012,No,142244-Lagrange,119 W Railroad St,La Grange,NC,28551,US,LEED-EB:OM v2009,42,Certified,5/29/2014 0:00,Yes,Corporate: Publicly Traded,2421,"",Retail: Bank Branch,Wells Fargo,2/3/2014 0:00
1000039013,No,142293-Mars Hill,31 Cascade Street,Mars Hill,NC,28754,US,LEED-EB:OM v2009,43,Certified,5/29/2014 0:00,Yes,Corporate: Publicly Traded,2163,"",Retail: Bank Branch,Wells Fargo,2/3/2014 0:00
1000039014,No,142299-Lumberton Biggs Park,2775 N Elm St,Lumberton,NC,28358,US,LEED-EB:OM v2009,50,Silver,5/29/2014 0:00,Yes,Corporate: Publicly Traded,4804,"",Retail: Bank Branch,Wells Fargo,2/3/2014 0:00
1000039015,No,142315-Sanford,119 N Horner Blvd,Sanford,NC,27330,US,LEED-EB:OM v2009,42,Certified,5/29/2014 0:00,Yes,Corporate: Publicly Traded,9307,"",Retail: Bank Branch,Wells Fargo,2/3/2014 0:00
1000039016,No,142370-East Cobb Crossing,1454 Johnson Ferry Rd,Marietta,GA,30062,US,LEED-EB:OM v2009,40,Certified,5/29/2014 0:00,Yes,Corporate: Publicly Traded,3420,"",Retail: Bank Branch,Wells Fargo,2/3/2014 0:00
1000039017,No,142429-Clemson College Avenue,376 College Ave,Clemson,SC,29631,US,LEED-EB:OM v2009,42,Certified,5/29/2014 0:00,Yes,Corporate: Publicly Traded,3195,"",Retail: Bank Branch,Wells Fargo,2/3/2014 0:00
1000039018,No,142590-Princess Anne Express,614 Princess Anne St,Fredericksburg,VA,22401,US,LEED-EB:OM v2009,40,Certified,5/29/2014 0:00,Yes,Corporate: Publicly Traded,6264,"",Retail: Bank Branch,Wells Fargo,2/3/2014 0:00
1000039019,No,142875-Hainesport Crossroads,"1520 Rt 38, Bldg #3",Hainesport,NJ,8036,US,LEED-EB:OM v2009,46,Certified,5/29/2014 0:00,Yes,Corporate: Publicly Traded,3510,"",Retail: Bank Branch,Wells Fargo,2/3/2014 0:00
1000039020,No,143238-Okatie Town Center,197 Okatie Village Drive,Bluffton,SC,29909,US,LEED-EB:OM v2009,50,Silver,5/29/2014 0:00,Yes,Corporate: Publicly Traded,4274,"",Retail: Bank Branch,Wells Fargo,2/3/2014 0:00
1000039021,No,143527-Zephyrhills Office,5230 6th St,Zephyrhills,FL,33541,US,LEED-EB:OM v2009,41,Certified,5/29/2014 0:00,Yes,Corporate: Publicly Traded,7023,"",Retail: Bank Branch,Wells Fargo,2/3/2014 0:00
1000039022,No,143574-Sunset Strip,2300 N University Dr,Sunrise,FL,33322,US,LEED-EB:OM v2009,46,Certified,5/29/2014 0:00,Yes,Corporate: Publicly Traded,9716,"",Retail: Bank Branch,Wells Fargo,2/3/2014 0:00
1000039023,No,143913-Eastgate Marketplace,25420 Eastern Marketplace Plz,South Riding,VA,20152,US,LEED-EB:OM v2009,49,Certified,5/29/2014 0:00,Yes,Corporate: Publicly Traded,3836,"",Retail: Bank Branch,Wells Fargo,2/3/2014 0:00
1000039025,No,Wyncote Elementary School,333 Rices Mill Road,Wyncote,PA,19095,US,LEED FOR SCHOOLS v2009,18,"","",No,"Educational: K-12 School, Public",84831,223064,"Core Learning Space: K-12, Elementary/Middle School",School District Of Cheltenham Township,2/3/2014 0:00
1000039026,No,143923-Satyr Hill,2012 E Joppa Rd,Parkville,MD,21234,US,LEED-EB:OM v2009,41,Certified,5/29/2014 0:00,Yes,Corporate: Publicly Traded,3783,"",Retail: Bank Branch,Wells Fargo,2/3/2014 0:00
1000039027,No,144037-Shoppes at Sunlake,18975 State Road 54,Lutz,FL,33558,US,LEED-EB:OM v2009,49,Certified,5/29/2014 0:00,Yes,Corporate: Publicly Traded,3743,"",Retail: Bank Branch,Wells Fargo,2/3/2014 0:00
1000039028,No,144138-Riverdale,6235 Baltimore Avenue,Riverdale,MD,20737,US,LEED-EB:OM v2009,41,Certified,5/29/2014 0:00,Yes,Corporate: Publicly Traded,5319,"",Retail: Bank Branch,Wells Fargo,2/3/2014 0:00
1000039029,No,144147-Reisterstown 2 for 1,11975 Reisterstown Rd,Reisterstown,MD,21136,US,LEED-EB:OM v2009,47,Certified,5/29/2014 0:00,Yes,Corporate: Publicly Traded,4285,"",Retail: Bank Branch,Wells Fargo,2/3/2014 0:00
1000039030,No,144257-Devon Square,702 W Lancaster Ave,Wayne,PA,19087,US,LEED-EB:OM v2009,42,Certified,5/29/2014 0:00,Yes,Corporate: Publicly Traded,3000,"",Retail: Bank Branch,Wells Fargo,2/3/2014 0:00
1000039031,No,144272-Colonial Shopping Plaza,1115 Highway 34,Aberdeen,NJ,7747,US,LEED-EB:OM v2009,46,Certified,5/29/2014 0:00,Yes,Corporate: Publicly Traded,3748,"",Retail: Bank Branch,Wells Fargo,2/3/2014 0:00
1000039032,No,144294-Woodhaven / Andalusia 2 for 1,1242 Bristol Pike,Bensalem,PA,19020,US,LEED-EB:OM v2009,45,Certified,5/29/2014 0:00,Yes,Corporate: Publicly Traded,3783,"",Retail: Bank Branch,Wells Fargo,2/3/2014 0:00
1000039033,No,144298-Airport Road Shopping Center,1840 Airport Road,Allentown,PA,18109,US,LEED-EB:OM v2009,46,Certified,5/29/2014 0:00,Yes,Corporate: Publicly Traded,4227,"",Retail: Bank Branch,Wells Fargo,2/3/2014 0:00
1000039034,No,144335-Silver Spring Square,"6416 Carlisle Pike, Ste 2100",Mechanicsburg,PA,17050,US,LEED-EB:OM v2009,45,Certified,3/12/2014 0:00,Yes,Corporate: Publicly Traded,3770,"",Retail: Bank Branch,Wells Fargo,2/3/2014 0:00
